Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,Daily_Return,Volatility,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Signal
2020-10-15,117.08552551269531,117.56081055796655,114.60239518602361,115.15527990408137,112559200,111.30932693481445,113.40825286865234,113.40334093654747,109.92764970598182,-0.003960692536095212,0.027201634952946495,63.10227214380546,1.6432478196668967,0.7717909989236316,111.30932693481445,120.53660431812823,102.08204955150067,-1
2020-10-16,115.44625091552734,117.90029026113083,115.24255735409358,117.63839325335097,115393800,111.90004043579101,113.51150634765625,113.5979037916884,110.14406543968948,-0.014000659688632733,0.02621859356119991,56.51056605391879,1.5961569302761518,0.9366641851941356,111.90004043579101,120.55264851943758,103.24743235214444,-1
2020-10-19,112.49752807617188,116.80420531849914,112.18713685690224,116.35801840331845,120639300,112.186181640625,113.6059326171875,113.49310610449635,110.23635809210056,-0.02554195407794635,0.026436217607127763,52.83357645468921,1.3058467826820959,1.0105007046917278,112.186181640625,120.49687998979421,103.87548329145578,-1
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700,112.46262435913086,113.69871047973633,113.53962913267677,110.38323024144526,0.01319202163458999,0.026378005512022556,52.563332574291245,1.181901703932894,1.0447809045399612,112.46262435913086,120.6167728852223,104.30847583303941,-1
2020-10-21,113.36083221435547,115.14558032107824,112.95343762450592,113.16683302863848,89946000,112.93548736572265,113.84411010742187,113.5226008547414,110.49999894626526,-0.005446192170227793,0.02429866105227798,50.121890135910135,1.0218050011387447,1.040185723859718,112.93548736572265,120.0274482614911,105.8435264699542,-1
2020-10-22,112.27444458007812,114.49568501963495,111.14927164811971,113.92339674553574,101988000,113.30068283081054,113.89726425170899,113.403728828583,110.56958504955205,-0.009583447942787537,0.0244616709495727,54.52434900426284,0.7980652090227522,0.991761620892325,113.30068283081054,119.33976137073768,107.26160429088341,-1
2020-10-23,111.58576202392578,113.05042420827988,110.84858002778377,112.89522488264528,82572600,113.43453788757324,113.89784606933594,113.23058913290136,110.60943512697847,-0.006133920846619345,0.02319551750474944,47.33575156723029,0.5587381000761553,0.9051569167290912,113.43453788757324,119.1750217066003,107.69405406854618,-1
2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700,113.43890266418457,113.9006105041504,113.07486317869834,110.64810302842125,8.69697859988694e-05,0.022588327840982816,53.926038773650234,0.36563787544655213,0.7972531084725835,113.43890266418457,119.17334884616582,107.70445648220331,-1
2020-10-27,113.09891510009766,113.75849741390176,111.10077194371063,112.02224386138344,92276800,113.56063423156738,113.93926361083984,113.07715383787922,110.7442133057419,0.013472307898774627,0.02269337948408975,53.206778459497144,0.3301149248546835,0.7038254717490036,113.56063423156738,119.14857438053421,107.97269408260054,-1
2020-10-28,107.86103820800781,111.96402891145699,107.76404234888977,111.59544168668458,143937800,113.33705406188965,113.85463302612305,112.58038092074861,110.63114761563467,-0.04631235310660664,0.024790984107400726,43.49771684542107,-0.11931477340941399,0.5391974227173201,113.33705406188965,119.46373039708298,107.21037772669631,-1
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200,113.26576042175293,113.84711563110352,112.51152113881533,110.67923410954897,0.03705058906196124,0.026194585495810798,47.34807352007562,-0.15127798668754622,0.4011023408363468,113.26576042175293,119.42815461370006,107.1033662298058,-1
2020-10-30,105.59135437011719,108.62736986993451,104.48558476825079,107.72529388943157,190272600,113.06400680541992,113.66446975708008,111.85245763703455,110.47970941388499,-0.056017764237127454,0.028181814391505418,24.220346387452267,-0.6744481839355103,0.18599223588197542,113.06400680541992,119.94983364015123,106.17817997068862,-1
2020-11-02,105.50402069091797,107.35667373960923,104.09756199136386,105.8338155489353,122866900,112.689111328125,113.3618377685547,111.24784459454726,110.2845843659255,-0.0008270911924578295,0.02714295567639445,27.107320511094287,-1.0836201341492568,-0.06793023812427104,112.689111328125,120.36076808137103,105.01745457487895,-1
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400,112.55719451904297,113.06274627685546,110.85508664348546,110.16063541464993,0.015353589435477488,0.026740375720803573,31.14700956142478,-1.2626274677183034,-0.3068696840430775,112.55719451904297,120.52575139529586,104.58863764279008,-1
2020-11-04,111.49848175048828,112.1192643704232,108.97655143196363,110.71280536595152,138235500,112.55089149475097,112.8711766052246,110.91636236796192,110.21309997683967,0.040836790010242874,0.028077916913515747,41.14938950179489,-1.0395158690917867,-0.45339892105281937,112.55089149475097,120.52275328167191,104.57902970783003,-1
2020-11-05,115.45597839355469,116.02826677461476,113.36083886704176,114.40840493014188,126387100,112.7477970123291,112.72582641601562,111.34870675135171,110.41870305200497,0.035493726739010745,0.02915327543035274,50.014355246758235,-0.5371692619564215,-0.4701529892335398,112.7477970123291,120.80629646047643,104.68929756418177,1
2020-11-06,115.32479858398438,115.82033327578648,112.83737692583377,114.96528648231298,114457900,112.84114494323731,112.60719421386719,111.72738216398339,110.61109895521984,-0.0011361889734557984,0.028936553923550844,54.55075960608942,-0.14793575955732763,-0.40570954329829745,112.84114494323731,120.97715602872918,104.70513385774544,1
2020-11-09,113.02200317382812,118.53124107554257,112.75966168887598,117.08348880826458,154515300,112.45900840759278,112.44643432617187,111.85067940301622,110.70564421869469,-0.019967911831896723,0.025263945279832622,48.495104927234365,-0.024993637866131735,-0.3295663622118643,112.45900840759278,119.71853299585379,105.19948381933176,1
2020-11-10,112.68193054199219,114.25599431151727,110.89409578251818,112.27384048419532,138023400,112.21991386413575,112.19676513671875,111.92984617815678,110.78314564313773,-0.003008906427829805,0.024649182352372182,48.92584808931691,0.04448506391489104,-0.25475607698651326,112.21991386413575,119.08993307791908,105.34989465035241,1
2020-11-11,116.10209655761719,116.23812654293447,113.13857769111563,113.86731293234887,112295000,112.14746322631837,111.9157861328125,112.32720335715301,110.99173195350947,0.030352391010468605,0.025676807431864106,55.63959336312651,0.3712467481645092,-0.12955551195630877,112.14746322631837,118.80812930067978,105.48679715195695,1
2020-11-12,115.83004760742188,117.1126214574974,115.20819406878398,116.22842646880996,103162300,112.08468933105469,111.6832958984375,112.66080757146433,111.18146982229035,-0.0023431872314235713,0.02566723228511365,56.33118305708872,0.601323972012139,0.016620384837380806,112.08468933105469,118.57077812044787,105.59860054166151,1
2020-11-13,115.87864685058594,116.27701834676313,114.52805783909481,116.05354364266076,81581900,112.10630912780762,111.65586059570313,112.9672684551902,111.36567284300783,0.00041957371310741287,0.025461582875372965,56.381796740561015,0.7786080730908935,0.16901792248808337,112.10630912780762,118.64226749646745,105.57035075914779,1
2020-11-16,116.88915252685547,117.55958400464418,114.80010971790968,115.54827474511946,91183000,112.3258903503418,111.64708343505859,113.34078122392022,111.58227988943322,0.008720378635181047,0.024760384942297164,55.731520698792494,0.9892429860249337,0.33306293519545344,112.3258903503418,119.2033484407997,105.44843225988389,1
2020-11-17,116.00493621826172,117.24864320805052,115.58712770640344,116.16040329852451,74271000,112.42705726623535,111.7785334777832,113.59451027100036,111.75571739252455,-0.007564571129819786,0.024710806365717628,64.18244631677072,1.0724611412161948,0.48094257639960175,112.42705726623535,119.46472445737737,105.38939007509333,1
2020-11-18,114.68350982666016,116.42275908285534,114.65436159878705,115.24706694247119,76322100,112.49319114685059,111.7962579345703,113.69822451439653,111.87053278209848,-0.011391122090833372,0.024830077660078203,55.42733903177315,1.0200258396432247,0.5887592290483263,112.49319114685059,119.59239460540803,105.39398768829315,1
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000,112.64327888488769,111.90013549804688,113.84850783119879,112.00408833342091,0.00516804477867816,0.024721920135052193,73.7805065383598,1.0145998997724206,0.6739273631931453,112.64327888488769,119.84913226958773,105.43742550018766,1
2020-11-20,114.01306915283203,115.40252482669361,113.96449124482857,115.27621337018954,73604300,112.764644241333,112.00765594482422,113.864180338021,112.08287189496644,-0.010957423954044199,0.02482478246002046,69.75284896349162,0.8980238931421383,0.7187466691829438,112.764644241333,119.97726369002811,105.5520247926379,1
2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300,112.71597213745117,111.98217330932617,113.55540359498403,112.02558376324748,-0.02974259566816495,0.02578358004791353,57.503525040552695,0.5259448428188307,0.6801863039101212,112.71597213745117,119.97480182611591,105.45714244878644,1
2020-11-24,111.90458679199219,112.56530706965945,109.39773567263003,110.68031687022992,113874200,112.6562557220459,111.97884979248047,113.39818294708004,112.02083878398257,0.011594094948429001,0.025734841711085883,51.004318859775736,0.3307489025164756,0.6102988236313921,112.6562557220459,119.92146872640333,105.39104271768846,1
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200,112.90021438598633,112.05839111328125,113.33551899848351,112.04904947821134,0.007467296192045003,0.023365168365313414,42.05733181900335,0.2407079118095652,0.5363806412670268,112.90021438598633,119.80625127163202,105.99417750034064,1
2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698315,46691300,112.97156295776367,112.18353973388672,113.33064334586567,112.09749164165389,0.004826256328633205,0.02192190264941715,44.17306952385227,0.21082490430354994,0.4712694938743315,112.97156295776367,119.8617017517141,106.08142416381324,1
2020-11-30,115.67459869384766,117.5401594833683,113.49810369299398,113.6535707986605,169410200,113.4757251739502,112.42439208984375,113.55387718853062,112.23777034958306,0.021099777531630837,0.017781507192048452,57.53729288654855,0.3756868605955077,0.45215296721856674,113.4757251739502,119.5151899888298,107.43626035907059,1
2020-12-01,119.24054718017578,119.96928259001577,116.60738412219025,117.57903133531022,127728200,114.16255149841308,112.67370895385743,114.09546480678254,112.51238904882199,0.030827411779192904,0.01864940625888711,65.74898313698347,0.7850340063365309,0.5187291750421595,114.16255149841308,119.46413785162083,108.86096514520533,1
2020-12-02,119.5903091430664,119.87208764992158,117.46239993689542,118.56035832864589,89004200,114.78587265014649,112.89646026611328,114.61878331500006,112.78995454271393,0.002933246879202267,0.018538608253840995,59.824874085808595,1.1247025647820124,0.6399238529901301,114.78587265014649,119.50212768208824,110.06961761820473,1
2020-12-03,119.45429992675781,120.27047995352808,118.74499426371094,120.01784962535093,78967600,115.18366355895996,113.20747482299805,115.07930870659604,113.05130142051958,-0.0011372929569559709,0.016626576715422215,60.28687473797636,1.367157793433691,0.7853706410788422,115.18366355895996,120.07139394210812,110.29593317581181,1
2020-12-04,118.78385162353516,119.37655691588907,118.07454601670749,119.12392660773527,78260400,115.35005722045898,113.48374114990234,115.43212231773309,113.27610731083392,-0.005612592461164967,0.014928191621124421,57.96480926884753,1.488052392337508,0.9259069913305755,115.35005722045898,120.49655375257393,110.20356068834403,1
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,115.59588394165038,113.71039459228516,115.89014238345494,113.5492534165978,0.012270029674543492,0.015102268945099947,58.97037416625664,1.6820788421636337,1.0771413614971872,115.59588394165038,121.18771729939608,110.00405058390469,1
2020-12-08,120.85345458984375,121.43644873670094,119.60002903502645,120.84374345698704,82225500,115.98745651245117,113.89730026245117,116.3628387840634,113.83569267829373,0.005090775083069543,0.014177731662424963,63.16628000303309,1.8637550889739032,1.2344641069925304,115.98745651245117,121.90756420667958,110.06734881822277,1
2020-12-09,118.32716369628906,122.37892967507065,117.56928026579213,120.99919279323889,115089200,116.26971817016602,114.05055786132813,116.5499173471325,114.01182879664648,-0.02090375407247147,0.015138919421628198,59.286743501840505,1.783327175861075,1.3442367207662393,116.26971817016602,122.06319456812116,110.47624177221087,1
2020-12-10,119.74578094482422,120.35792333365181,116.7433951040976,117.08347009062476,81312200,116.45190238952637,114.19882064819336,116.85428530881742,114.23668966520248,0.011988939853035951,0.013867844168902474,60.93158543507686,1.8131570851189451,1.4380207936367806,116.45190238952637,122.44877605375812,110.45502872529461,1
2020-12-11,118.93932342529297,119.27939842297663,117.13205925122674,118.95875310526962,86939800,116.60736618041992,114.31194259643554,117.05286036752939,114.4211066754021,-0.006734746837576244,0.013968593975594159,62.323796886976545,1.751532544260158,1.500723143761456,116.60736618041992,122.69685713695463,110.5178752238852,1
2020-12-14,118.32716369628906,119.85264910238821,118.09397050530798,119.12391389412917,79184500,116.72979202270508,114.48595733642578,117.17422258931603,114.57428538210355,-0.005146823702830372,0.014044782722121067,72.38841571823167,1.634457469259246,1.5274700088610143,116.72979202270508,122.85593849616563,110.60364554924453,1
2020-12-15,124.25424194335938,124.27367903878984,120.6105649235341,120.81460994707473,157243700,117.09804649353028,114.71100357055664,117.84851014684398,114.95389152176065,0.050090596798917364,0.017771955844899035,78.25699418623327,1.996921045942102,1.6213602162772318,117.09804649353028,124.08895275434153,110.10714023271902,1
2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600,117.50711021423339,114.99948333740234,118.45210066927066,115.31594325158669,-0.0005475170100524007,0.017616672203530474,77.14278270648778,2.252718546497732,1.7476318823213322,117.50711021423339,125.15524280203842,109.85897762642837,1
2020-12-17,125.05098724365234,125.90604149372504,124.40969655609783,125.24531371153455,94359800,118.02548408508301,115.26801223754883,119.08056605730702,115.69770968264808,0.006963547779780921,0.017271563145874073,77.48519419344353,2.496442716252716,1.897394049107609,118.02548408508301,126.25136505815257,109.79960311201344,1
2020-12-18,123.0688247680664,125.43964605507787,122.5441344465272,125.30361605465058,192541500,118.41511535644531,115.4990313720703,119.4604002202365,115.98677301933115,-0.01585083428189049,0.017856856091924233,67.60752629567133,2.500823988335924,2.018080036953272,118.41511535644531,126.82876063385527,110.00147007903536,1
2020-12-21,124.59429168701172,124.67202522679207,119.94982017477122,121.47530568083864,121251600,118.9441764831543,115.72176040649414,119.94934226469127,116.3243227710049,0.012395234307471359,0.017628893123783636,64.12086058999145,2.597446858991205,2.1339534013608588,118.9441764831543,127.52145213192821,110.36690083438037,1
2020-12-22,128.14080810546875,130.599073771845,125.9740246713456,127.8784592702847,168904800,119.82011566162109,115.87128189086914,120.72948186857484,116.7877143527486,0.028464517679237522,0.016425634790291643,69.29819999800256,2.9264609949200775,2.2924549200727027,119.82011566162109,128.39707751688093,111.24315380636126,1
2020-12-23,127.24691772460938,128.67522539994948,127.07201352740594,128.41289134338277,88223700,120.58723220825195,116.06694381713868,121.35019004534004,117.19787919086077,-0.006975844729523173,0.016704741795121436,67.00590997970068,3.07957812522406,2.4498795611029744,120.58723220825195,128.92437472442106,112.25008969208282,1
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100,121.36163520812988,116.28048706054688,122.00524542048623,117.630443594528,0.0077122006356924455,0.016705519735245186,70.33471570306527,3.24273141185121,2.6084499312526215,121.36163520812988,129.5048078374015,113.21846257885828,1
2020-12-28,132.814453125,133.44601785068772,129.72460743607215,130.1910087492954,124486200,122.33814163208008,116.59506561279296,123.03469377329708,118.22589494866416,0.03576576044841895,0.017922068110658787,73.85691272338568,3.699453104479616,2.8266505658980208,122.33814163208008,131.0659710919481,113.61031217221208,1
2020-12-29,131.04608154296875,134.85493761395435,130.5311096013663,134.1359280187464,121047300,123.10671577453613,116.9070622253418,123.79768308469438,118.72864736412708,-0.013314601991147201,0.018260638024233757,68.52709402780906,3.8740578017959137,3.0361320130775993,123.10671577453613,132.06794891789198,114.14548263118027,1
2020-12-30,129.9286346435547,132.13427742745725,129.6177004950943,131.735898609551,96452100,123.64112014770508,117.25568435668946,124.38158323315727,119.16786255155563,-0.008527129436126324,0.01759985634312259,72.22630835504376,3.8775664837651505,3.2044189072151097,123.64112014770508,132.90135919383766,114.3808811015725,1
2020-12-31,128.92787170410156,130.91975146585497,127.9853727167279,130.27846074381847,99116600,124.10799827575684,117.55460983276367,124.81456308753292,119.55060800851822,-0.00770240480244111,0.017807430934376547,67.87744558476419,3.7562937182431995,3.3147938694207277,124.10799827575684,133.44951058039845,114.76648597111524,1
2021-01-04,125.7408676147461,129.82178288641367,123.1660010540864,129.73433819675842,143301900,124.42232666015624,117.80221054077148,124.90278256631512,119.79336328719384,-0.024719279448511045,0.01890634809471699,62.119124380987905,3.3642387327917334,3.324682842094929,124.42232666015624,133.5245138460602,115.3201394742523,1
2021-01-05,127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900,124.8479076385498,118.10263107299805,125.13065767346667,120.08756359716297,0.01236355057946037,0.018915892301866116,65.46065489853392,3.1427482034930563,3.2882959143745545,124.8479076385498,133.63038757029676,116.06542770680285,1
2021-01-06,123.01052856445312,127.33436285992687,122.79676500387103,124.09877604874403,155088000,124.98636741638184,118.3311264038086,124.92874061546539,120.2021896743116,-0.03366139098939447,0.020531489603027957,47.72725751799612,2.591582158120417,3.1489531631237275,124.98636741638184,133.5475870804943,116.42514775226935,1
2021-01-07,127.20805358886719,127.89792964576662,124.23481543686934,124.720639051932,109578200,125.30409736633301,118.64337814331054,125.14581804150366,120.47692943566672,0.03412329882165088,0.021798085489649358,54.79794621024526,2.46506851018205,3.012176232535392,125.30409736633301,133.68935591925558,116.91883881341045,1
2021-01-08,128.3060302734375,128.8695874924766,126.5376250523671,128.67524616951312,105158200,125.80304069519043,118.94752044677735,125.44679063502117,120.78395299793225,0.008631345686012537,0.021097685812828292,55.130220013443456,2.4254440655786027,2.8948297991440346,125.80304069519043,133.60775955902093,117.99832183135992,1
2021-01-11,125.32303619384766,126.47929859092635,124.85664974689551,125.527088604103,100384500,126.0819034576416,119.29676040649414,125.43500449776656,120.96195626051716,-0.023249055973695754,0.021875819027541696,53.444169447205816,2.1287992429097358,2.741623687897175,126.0819034576416,133.35585834243528,118.80794857284792,1
2021-01-12,125.14813995361328,126.0129052139805,123.26314235039197,124.85664288048969,91951100,126.39234428405761,119.56257614135743,125.40768406499005,121.12612032691308,-0.0013955633820094127,0.02178954878122699,50.882641743796796,1.8581735507953852,2.564933660476817,126.39234428405761,132.869063532215,119.91562503590023,1
2021-01-13,127.17890167236328,127.72302173327904,124.8469543181073,125.1092883878033,88636800,126.83493118286133,119.99432708740234,125.57637145616845,121.36348430124447,0.016226862976171263,0.021904615853190545,48.389236519139075,1.7869671935029885,2.4093403670820517,126.83493118286133,132.08462008380582,121.58524228191685,1
2021-01-14,125.25504302978516,127.28578210198899,125.1092870553467,127.09145562889725,90221800,126.88497123718261,120.38934753417969,125.54576874889385,121.51609444746175,-0.015127183969038671,0.01936404209336238,46.77572054425176,1.5573442333274556,2.2389411403311326,126.88497123718261,132.04947292260442,121.72046955176079,1
2021-01-15,123.53521728515625,126.52789226757409,123.39918727805356,125.12871800814145,111598500,126.85242156982422,120.71757415771485,125.35428765710931,121.59527573521449,-0.013730590825152933,0.019626990223653447,42.58065621114701,1.2224986155747786,2.035652635379862,126.85242156982422,132.09613905386007,121.60870408578836,1
2021-01-19,124.20563507080078,125.06068915645737,123.34086985277312,124.15704975663279,90757300,126.81015396118164,120.9717172241211,125.24489217269897,121.69764276798259,0.005426936547956229,0.01960095556725816,34.467002937899395,0.9997041957849149,1.8284629474608727,126.81015396118164,132.1281136832024,121.4921942391609,1
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500,127.071040725708,121.22832885742187,125.53457482849848,121.95603168133988,0.0328561983960447,0.020551255727272136,45.404464922351494,1.1393013964483316,1.6906306372583644,127.071040725708,132.1214038576033,122.0206775938127,1
2021-01-21,132.98934936523438,135.7099645282226,129.80234769109845,130.0064001294405,120150900,127.49079360961915,121.58161987304688,126.24455335580666,122.38871080619849,0.03665847228651753,0.021854716937037555,54.55337693599162,1.6108402146323044,1.6746725527331525,127.49079360961915,133.04478768804233,121.93679953119596,1
2021-01-22,135.1269989013672,135.88488261922302,131.19182431947797,132.41609459613093,114459400,127.84010314941406,122.02371978759766,127.09050055062194,122.88825151581295,0.016073840095736536,0.021277523088783674,58.920590657078556,2.132447055526285,1.7662274532917792,127.84010314941406,134.3608604170468,121.31934588178132,1
2021-01-25,138.8677520751953,140.9762237487851,132.66864105045522,139.0135079837484,157611700,128.42114486694337,122.54743621826172,128.21214355296226,123.51489859657305,0.02768324024245228,0.02183731432991561,68.5933633625261,2.8152196535061336,1.9760258933346502,128.42114486694337,136.58365596422576,120.25863376966099,1
2021-01-26,139.1009979248047,140.20867499016745,137.36174136904043,139.52852500725305,98390600,128.96478118896485,123.00741424560547,129.24917730266154,124.12611817807233,0.0016796257311277873,0.021833795451080638,67.3720226026453,3.3366796809120842,2.248156650850137,128.96478118896485,138.41924315307537,119.51031922485433,1
2021-01-27,138.03219604492188,140.20869106595407,136.42898412808006,139.36334793740457,140843800,129.22566833496094,123.45145721435547,130.0856552781149,124.67145456500761,-0.007683639196180203,0.020669030927245393,74.41561353262773,3.6219455959441973,2.5229144398689494,129.22566833496094,139.3888043873538,119.0625322825681,1
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100,129.33351974487306,123.79794647216796,130.38255570317168,125.0060292777999,-0.03498521679782107,0.022043638438025027,59.54809772940689,3.418942541089905,2.7021200601131405,129.33351974487306,139.62299148060714,119.04404800913898,1
2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800,129.2480155944824,124.0245344543457,130.17646007770222,125.13201054673881,-0.03742073375879007,0.02359625753250274,49.876024318523,2.823303688661383,2.726356785822789,129.2480155944824,139.54508322815775,118.95094796080706,1
2021-02-01,130.33676147460938,131.54160940158948,127.21776727973175,129.95781964029345,106239800,129.3184600830078,124.31117095947266,130.19172687740766,125.33611842626316,0.016520307021442804,0.023822149889017135,57.28405023781048,2.493434675316081,2.679772363721448,129.3184600830078,139.6255780707305,119.01134209528512,1
2021-02-02,131.1626434326172,132.4452098565485,130.79341280132044,131.8816527763116,83305400,129.58954887390138,124.64075363159179,130.28419512076096,125.56460960298293,0.006336523546111694,0.023070551197819415,58.575788938467724,2.272457403102379,2.5983093715976344,129.58954887390138,139.78507211715842,119.39402563064434,1
2021-02-03,130.14242553710938,131.92054165395052,129.82178018887643,131.91081569341782,89880900,129.7318965911865,124.93807815551757,130.27069325565128,125.74413179647809,-0.007778265737926615,0.023050791219772545,54.3509288127179,1.9920452078163464,2.477056538841377,129.7318965911865,139.87190510573808,119.59188807663494,1
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100,130.25610008239747,125.32770874023437,130.57773183974848,126.04807166283864,0.02575772533612919,0.02210947547732128,61.610065213525864,2.017057473653466,2.385056725803795,130.25610008239747,140.0096880415905,120.50251212320444,1
2021-02-05,133.08099365234375,133.72324245824956,132.20521062487953,133.65513325973174,75693800,130.54974708557128,125.77688812255859,130.81613772666233,126.32387252517218,-0.0030982881803495177,0.021008809000728636,63.96466822327683,1.9806734582500667,2.3041800722930494,130.54974708557128,140.27052392126532,120.82897024987723,1
2021-02-08,133.2270050048828,133.27566293088242,131.29053239728702,132.37067302189544,71297200,130.79579582214356,126.20333648681641,131.0457441341119,126.59458360280789,0.0010971615745558605,0.020959989717843058,63.403153645871704,1.941243315236278,2.2315927208816952,130.79579582214356,140.52655855627242,121.0650330880147,1
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200,131.14720306396484,126.59555587768554,131.17007145755588,126.82033252153202,-0.006573922265814436,0.020217390069840403,56.67451602185525,1.8183620221342949,2.1489465811322153,131.14720306396484,140.5478207961539,121.74658533177576,1
2021-02-10,131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600,131.47719078063966,126.96482727050781,131.22510220322764,127.01357023782917,-0.004558227123232617,0.020265284148295665,47.64423555791312,1.6532399922192553,2.049805263349623,131.47719078063966,140.44449277678106,122.50988878449824,1
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000,131.69298934936523,127.28123275756836,131.25079466452738,127.1893076028898,-0.0019204955161027382,0.020035927278113423,42.576795480868725,1.4848465081107918,1.936813512301857,131.69298934936523,140.42951933782464,122.95645936090582,1
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100,132.01665763854982,127.53098999023437,131.29628172633204,127.36731157193242,0.0017760066319720824,0.01963410463940431,32.967058569984886,1.3546225972919217,1.82037532929987,132.01665763854982,140.21180280771597,123.82151246938365,1
2021-02-16,129.6070098876953,132.35114032397303,129.21776152376123,131.845139723319,80576300,132.32024726867675,127.73132400512695,131.13539869408092,127.45514287843292,-0.016104338805041585,0.01974554984581711,29.22141850508612,1.0679296178439301,1.669886187008682,132.32024726867675,139.59008631963133,125.05040821772218,1
2021-02-17,127.32028198242188,128.6631634845205,125.98714097419074,127.71925617483,97918500,132.47597961425782,127.88864364624024,130.77205424535148,127.44985421584425,-0.01764355112624616,0.020238645079384516,27.742437039798915,0.6487254321823173,1.4656540360434094,132.47597961425782,139.12045226213522,125.83150696638042,1
2021-02-18,126.22067260742188,126.50286477250336,123.982542030246,125.72438263501022,96856700,132.37268524169923,128.03738006591797,130.33858932745343,127.40165101551396,-0.008636560945975758,0.01893256744124752,32.8306867785321,0.2251780951860951,1.2175588478719466,132.37268524169923,139.34740749065995,125.39796299273851,1
2021-02-19,126.37637329101562,127.19378780631597,125.33516499223074,126.7364300489586,87668800,132.0420364379883,128.16008087158204,129.96123541922125,127.3614440459258,0.0012335592924466177,0.01679585790308464,44.0594834025325,-0.09680655129275806,0.9546857680390057,132.0420364379883,139.5036712860691,124.58040158990747,1
2021-02-22,122.61045837402344,126.23038738054991,122.22121733879867,124.56638176936013,103916400,131.41620941162108,128.19522094726562,129.2611614149167,127.17513088232178,-0.0297992007439567,0.017264212474304413,27.478154275339307,-0.6483853810713924,0.6340715382169262,131.41620941162108,139.8275483302165,123.00487049302566,1
2021-02-23,122.47422790527344,123.30136048380355,115.20517794881079,120.43072170415333,158273000,130.596533203125,128.27816223144532,128.61478679495067,126.99078174596694,-0.001111083593982043,0.015535049374827973,23.612707333891905,-1.0840124175096832,0.29045474707160435,130.596533203125,139.14437528074689,122.04869112550313,1
2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900,129.74038162231446,128.3228059387207,127.98270865339286,126.7942007484229,-0.004051967545886659,0.01543564509627825,24.388903673949216,-1.4525500530011755,-0.058146212942951636,129.74038162231446,138.13029391594736,121.35046932868154,1
2021-02-25,117.73524475097656,123.05809741548158,117.29735317502876,121.32598240071049,148199500,128.72553405761718,128.29872436523436,127.00675971030559,126.43894757205246,-0.03478268810355034,0.016689721452072183,3.180348171875522,-2.063187811295876,-0.4591545326135365,128.72553405761718,137.776574098928,119.67449401630637,1
2021-02-26,117.99798583984375,121.49140765726709,117.93959485190196,119.29220185674814,164560400,127.96527786254883,128.29214080810547,126.14878124645207,126.10792946490702,0.0022316264719448586,0.015532269583710427,4.784397030759138,-2.4971361924855557,-0.8667508645879405,127.96527786254883,137.93996281796683,117.99059290713083,-1
2021-03-01,124.35232543945312,124.48855870917815,119.48683030882653,120.42100448300808,116307900,127.77196655273437,128.29410247802736,125.97769021721408,126.03908224822256,0.05385125478526387,0.018846622269528362,30.61222993140406,-2.3017679624803122,-1.153754284166415,127.77196655273437,137.87501463022664,117.6689184752421,-1
2021-03-02,121.75416564941406,125.25732102772348,121.64712415132996,124.95566267357219,102260900,127.34283676147462,128.24546157836915,125.5754497821855,125.87104630317125,-0.0208935360143635,0.018834973755444143,28.469796344038812,-2.329731321510863,-1.3889496916353046,127.34283676147462,137.71276001483082,116.9729135081184,-1
2021-03-03,118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300,126.72352752685546,128.11997100830078,124.92792682580921,125.59282718305609,-0.02445671483433154,0.019265188327958194,25.964642043668164,-2.5626281645433266,-1.6236853862169092,126.72352752685546,137.59999894739443,115.84705610631649,-1
